flight_id,departure_date,airline,status,monto_pago
UA8881,2026-11-07,UA,CANCELLED,1224.78
DL3239,2026-11-01,DL,ON_TIME,1098.01
DL5909,2026-11-02,DL,CANCELLED,1176.86
SW2257,2026-11-27,SW,DELAYED,507.95
AA8951,2026-11-18,AA,CANCELLED,1318.5
DL706,2026-11-07,DL,CANCELLED,786.95
SW5727,2026-11-20,SW,ON_TIME,645.19
AA9926,2026-11-08,AA,DELAYED,1418.76
UA7964,2026-11-07,UA,CANCELLED,1464.71
,2026-11-06,UA,DELAYED,777.56
DL5984,2026-11-10,DL,DELAYED,613.39
DL691,2026-11-03,DL,DELAYED,955.22
SW2738,2026-11-26,SW,ON_TIME,1178.42
DL1742,2026-11-12,DL,CANCELLED,336.65
AA3754,2026-11-23,AA,ON_TIME,797.78
UA3608,2026-11-06,UA,ON_TIME,371.88
AA297,2026-11-25,AA,CANCELLED,864.58
AA4783,2026-11-08,AA,ON_TIME,315.4
AA4710,2026-11-01,AA,DELAYED,1323.33
DL4173,2026-11-15,DL,DELAYED,522.61
SW111,2026-11-06,SW,DELAYED,676.27
AA8526,2026-11-10,AA,DELAYED,405.88
SW9592,2026-11-15,SW,CANCELLED,1037.42
SW9337,2026-11-17,SW,DELAYED,100.25
SW1590,2026-11-23,SW,CANCELLED,359.64
DL539,2026-11-11,DL,DELAYED,662.86
DL4864,2026-11-06,DL,DELAYED,753.63
DL4647,2026-11-16,DL,DELAYED,1404.19
SW5648,2026-11-05,SW,CANCELLED,286.72
DL5772,2026-11-03,DL,CANCELLED,734.67
DL4386,2026-11-16,DL,ON_TIME,1140.15
UA403,2026-11-25,UA,CANCELLED,1229.43
AA4676,2026-11-03,AA,ON_TIME,1475.85
DL3003,2026-11-14,DL,CANCELLED,158.33
DL2183,2026-11-04,DL,ON_TIME,625.01
DL3249,2026-11-10,DL,ON_TIME,901.05
UA1523,2026-11-05,UA,CANCELLED,409.57
UA8481,2026-11-10,UA,CANCELLED,180.67
SW614,2026-11-22,SW,ON_TIME,1339.02
SW4949,2026-11-21,SW,CANCELLED,495.55
SW8905,2026-11-23,SW,CANCELLED,1340.37
UA4126,2026-11-28,UA,ON_TIME,1066.2
UA7214,2026-11-18,UA,CANCELLED,1035.94
AA7430,2026-11-03,AA,DELAYED,882.19
UA2650,2026-11-17,UA,DELAYED,1219.82
UA5265,2026-11-03,UA,DELAYED,549.85
AA6090,2026-11-16,AA,CANCELLED,765.04
UA6485,2026-11-05,UA,ON_TIME,1115.68
AA5925,2026-11-09,AA,CANCELLED,1021.81
UA6162,2026-11-11,UA,CANCELLED,116.06
UA5832,2026-11-01,UA,DELAYED,734.8
SW8334,2026-11-11,SW,DELAYED,831.73
AA1414,2026-11-11,AA,CANCELLED,970.92
DL6339,2026-11-21,DL,DELAYED,926.25
SW6808,2026-11-22,SW,CANCELLED,1314.56
AA4593,2026-11-15,AA,ON_TIME,1373.76
UA6049,2026-11-16,UA,DELAYED,320.85
DL7603,2026-11-07,DL,DELAYED,1241.12
SW8350,2026-11-17,SW,DELAYED,603.46
SW4656,2026-11-02,SW,ON_TIME,854.26
UA9806,2026-11-03,UA,CANCELLED,470.1
SW4129,2026-11-29,SW,CANCELLED,979.65
SW7159,2026-11-06,SW,ON_TIME,1014.79
UA4598,2026-11-03,UA,ON_TIME,219.53
UA2742,2026-11-14,UA,DELAYED,952.27
DL2356,2026-11-11,DL,ON_TIME,1335.51
SW8002,2026-11-10,SW,DELAYED,1335.79
DL618,2026-11-02,DL,ON_TIME,546.91
UA7151,2026-11-14,UA,DELAYED,693.63
UA5190,2026-11-16,UA,ON_TIME,559.45
,2026-11-12,UA,ON_TIME,463.6
SW7161,2026-11-13,SW,CANCELLED,390.65
AA9797,2026-11-24,AA,CANCELLED,1096.84
AA9887,2026-11-22,AA,ON_TIME,1026.56
SW6390,2026-11-06,SW,ON_TIME,1322.72
UA4814,2026-11-21,UA,CANCELLED,1434.8
SW8798,2026-11-12,SW,DELAYED,376.03
SW833,2026-11-21,SW,CANCELLED,1009.18
DL973,2026-11-17,DL,DELAYED,896.5
AA2152,2026-11-05,AA,DELAYED,ERROR_TEXT
AA708,2026-11-16,AA,CANCELLED,223.1
AA2933,2026-11-01,AA,CANCELLED,861.48
SW8644,2026-11-23,SW,DELAYED,847.74
DL698,2026-11-10,DL,ON_TIME,1223.64
SW2899,2026-11-20,SW,CANCELLED,526.98
SW9801,2026-11-21,SW,ON_TIME,1021.17
AA2828,2026-11-17,AA,ON_TIME,444.92
AA9962,2026-11-18,AA,ON_TIME,1489.73
SW2069,2026-11-11,SW,CANCELLED,1249.94
DL5461,2026-11-11,DL,DELAYED,866.26
DL5548,2026-11-28,DL,CANCELLED,1194.12
DL3516,2026-11-20,DL,DELAYED,1442.16
DL7032,2026-11-27,DL,ON_TIME,1405.83
AA4225,2026-11-16,AA,CANCELLED,1494.86
UA4867,2026-11-16,UA,ON_TIME,556.01
DL4081,2026-11-07,DL,CANCELLED,428.91
UA2115,2026-11-29,UA,CANCELLED,354.12
UA7555,2026-11-23,UA,CANCELLED,1397.41
DL8542,2026-11-20,DL,ON_TIME,1353.33
UA8477,2026-11-22,UA,DELAYED,608.53
AA9871,2026-11-12,AA,DELAYED,693.29
UA9900,2026-11-06,UA,ON_TIME,619.15
DL2384,2026-11-03,DL,DELAYED,416.5
DL5020,2026-11-07,DL,CANCELLED,810.83
DL5115,2026-11-28,DL,CANCELLED,1477.22
DL4008,2026-11-22,DL,CANCELLED,142.92
DL5498,2026-11-12,DL,ON_TIME,217.9
AA7384,2026-11-29,AA,DELAYED,415.13
AA5751,2026-11-23,AA,DELAYED,1266.41
SW8060,2026-11-13,SW,ON_TIME,1486.58
UA3801,2026-11-17,UA,DELAYED,121.51
AA5172,2026-11-23,AA,DELAYED,568.7
SW5127,2026-11-03,SW,ON_TIME,954.91
AA3504,2026-11-18,AA,ON_TIME,621.18
DL7995,2026-11-25,DL,DELAYED,786.22
UA9725,2026-11-23,UA,CANCELLED,950.56
AA3469,2026-11-28,AA,CANCELLED,145.55
AA2642,2026-11-12,AA,DELAYED,425.37
UA6254,2026-11-11,UA,CANCELLED,416.69
UA5065,2026-11-06,UA,ON_TIME,1136.12
DL1113,2026-11-21,DL,DELAYED,541.31
DL3700,2026-11-25,DL,CANCELLED,1063.27
SW8654,2026-11-30,SW,ON_TIME,349.03
DL339,2026-11-18,DL,ON_TIME,674.26
DL383,2026-11-27,DL,CANCELLED,944.97
UA1074,2026-11-05,UA,DELAYED,786.18
SW8007,2026-11-09,SW,CANCELLED,666.47
UA630,2026-11-07,UA,CANCELLED,1388.59
AA8307,2026-11-02,AA,ON_TIME,409.4
UA5899,2026-11-20,UA,ON_TIME,838.5
AA5662,2026-11-08,AA,ON_TIME,1109.41
UA3334,2026-11-13,UA,CANCELLED,778.58
DL8574,2026-11-24,DL,CANCELLED,494.37
SW5495,2026-11-04,SW,CANCELLED,346.06
DL1908,2026-11-03,DL,DELAYED,671.53
DL5589,2026-11-06,DL,CANCELLED,1300.54
AA4945,2026-11-29,AA,CANCELLED,1039.09
SW2938,2026-11-02,SW,ON_TIME,1321.95
UA205,2026-11-20,UA,DELAYED,1072.3
SW4154,2026-11-20,SW,ON_TIME,1247.44
SW7237,2026-11-10,SW,DELAYED,897.42
AA5885,2026-11-08,AA,ON_TIME,986.2
AA6578,2026-11-16,AA,CANCELLED,381.71
AA9572,2026-11-08,AA,CANCELLED,1415.6
AA8720,2026-11-06,AA,ON_TIME,533.56
AA3809,2026-11-16,AA,ON_TIME,1382.36
UA3244,2026-11-24,UA,ON_TIME,365.38
UA9923,2026-11-29,UA,ON_TIME,1017.47
SW5173,2026-11-02,SW,ON_TIME,725.23
UA5013,2026-11-14,UA,ON_TIME,757.27
AA9964,2026-11-23,AA,DELAYED,959.31
UA442,2026-11-28,UA,DELAYED,307.07
AA1116,2026-11-10,AA,CANCELLED,751.97
SW5550,2026-11-05,SW,CANCELLED,955.16
SW8838,2026-11-06,SW,ON_TIME,297.83
SW7784,2026-11-16,SW,DELAYED,884.16
SW598,2026-11-29,SW,DELAYED,1236.9
SW5092,2026-11-17,SW,ON_TIME,635.26
UA1226,2026-11-07,UA,ON_TIME,740.49
AA1031,2026-11-17,AA,CANCELLED,147.22
SW9511,2026-11-21,SW,CANCELLED,1445.52
AA4216,2026-11-08,AA,ON_TIME,884.53
UA4206,2026-11-28,UA,CANCELLED,919.26
DL5381,2026-11-14,DL,CANCELLED,450.9
DL5303,2026-11-27,DL,CANCELLED,337.65
DL8456,2026-11-22,DL,ON_TIME,780.11
DL2096,2026-11-03,DL,ON_TIME,1345.2
UA2573,2026-11-23,UA,CANCELLED,1313.28
UA4697,2026-11-02,UA,CANCELLED,380.4
DL7308,2026-11-28,DL,DELAYED,1265.48
SW2120,2026-11-27,SW,DELAYED,917.64
DL8620,2026-11-05,DL,CANCELLED,673.55
AA6747,2026-11-08,AA,CANCELLED,511.27
SW7344,2026-11-24,SW,ON_TIME,620.91
DL1860,2026-11-01,DL,ON_TIME,1100.39
UA2155,2026-11-01,UA,DELAYED,1156.03
AA272,2026-11-11,AA,ON_TIME,347.64
SW1497,2026-11-09,SW,CANCELLED,890.93
SW4719,2026-11-17,SW,DELAYED,852.57
UA5051,2026-11-29,UA,DELAYED,985.9
DL4086,2026-11-21,DL,ON_TIME,1096.23
DL9784,2026-11-25,DL,DELAYED,1190.58
SW3194,2026-11-01,SW,DELAYED,701.18
DL470,2026-11-20,DL,DELAYED,1495.42
UA5695,2026-11-24,UA,CANCELLED,231.73
AA5235,2026-11-03,AA,CANCELLED,1196.71
AA3302,2026-11-07,AA,ON_TIME,1340.11
UA7413,2026-11-15,UA,CANCELLED,170.13
AA5618,2026-11-13,AA,DELAYED,1412.93
UA6654,2026-11-25,UA,DELAYED,1118.14
UA6101,2026-11-11,UA,ON_TIME,1428.4
UA2507,2026-11-07,UA,CANCELLED,1137.28
AA4878,2026-11-22,AA,CANCELLED,708.74
AA2190,2026-11-19,AA,DELAYED,1294.29
AA9912,2026-11-01,AA,DELAYED,586.29
DL9852,2026-11-03,DL,CANCELLED,1408.34
DL6347,2026-11-13,DL,DELAYED,599.7
SW9311,2026-11-05,SW,ON_TIME,1057.87
DL823,2026-11-12,DL,DELAYED,1215.48
UA2594,2026-11-01,UA,ON_TIME,661.14
AA3870,2026-11-18,AA,DELAYED,732.84
AA2140,2026-11-13,AA,ON_TIME,238.7
AA6123,2026-11-08,AA,ON_TIME,327.37
AA5635,2026-11-01,AA,DELAYED,784.81
SW3306,2026-11-26,SW,ON_TIME,1038.24
UA9399,2026-11-01,UA,CANCELLED,911.04
SW4731,2026-11-03,SW,CANCELLED,967.66
AA2646,2026-11-26,AA,ON_TIME,349.03
UA3594,2026-11-07,UA,DELAYED,887.47
SW8583,2026-11-28,SW,CANCELLED,322.19
AA922,2026-11-28,AA,ON_TIME,716.78
AA3067,2026-11-15,AA,CANCELLED,724.15
AA3342,2026-11-23,AA,ON_TIME,983.66
AA1372,2026-11-02,AA,DELAYED,741.56
UA1514,2026-11-06,UA,CANCELLED,831.05
SW7057,2026-11-09,SW,DELAYED,1310.51
DL311,2026-11-25,DL,CANCELLED,1248.9
AA6718,2026-11-10,AA,ON_TIME,1401.04
AA3609,2026-11-28,AA,DELAYED,1452.21
AA8958,2026-11-28,AA,DELAYED,692.67
UA9428,2026-11-30,UA,CANCELLED,323.36
AA7696,2026-11-30,AA,DELAYED,1045.77
AA7086,2026-11-26,AA,CANCELLED,779.1
AA712,2026-11-19,AA,CANCELLED,923.85
UA6664,2026-11-26,UA,DELAYED,793.61
AA8979,2026-11-28,AA,DELAYED,1334.72
DL8956,2026-11-07,DL,CANCELLED,1161.94
AA8383,2026-11-20,AA,CANCELLED,524.53
UA6419,2026-11-05,UA,CANCELLED,142.92
UA8434,2026-11-26,UA,DELAYED,444.92
UA958,2026-11-13,UA,ON_TIME,567.94
SW9547,2026-11-11,SW,ON_TIME,606.22
DL6122,2026-11-05,DL,ON_TIME,412.49
SW6519,2026-11-01,SW,CANCELLED,1177.2
SW9099,2026-11-26,SW,DELAYED,868.24
AA4841,2026-11-12,AA,CANCELLED,966.49
AA2709,2026-11-19,AA,ON_TIME,827.54
DL5672,2026-11-08,DL,CANCELLED,1080.66
DL3147,2026-11-22,DL,DELAYED,429.35
DL4933,2026-11-21,DL,ON_TIME,1352.14
AA3663,2026-11-14,AA,ON_TIME,199.56
AA5119,2026-11-21,AA,DELAYED,925.37
DL4205,2026-11-19,DL,DELAYED,1434.86
UA1006,2026-11-20,UA,CANCELLED,284.89
DL8352,2026-11-05,DL,CANCELLED,375.47
AA4069,2026-11-28,AA,ON_TIME,782.26
UA3247,2026-11-25,UA,ON_TIME,694.81
UA1312,2026-11-15,UA,ON_TIME,1282.62
UA4287,2026-11-28,UA,CANCELLED,744.58
SW4222,2026-11-01,SW,DELAYED,128.66
DL1128,2026-11-08,DL,DELAYED,543.78
UA7766,2026-11-19,UA,CANCELLED,1368.56
SW6725,2026-11-16,SW,ON_TIME,396.39
UA3309,2026-11-16,UA,ON_TIME,893.39
UA6484,2026-11-26,UA,CANCELLED,456.8
UA6379,2026-11-13,UA,ON_TIME,1097.01
,2026-11-04,SW,DELAYED,445.06
UA5107,2026-11-13,UA,ON_TIME,160.71
SW218,2026-11-03,SW,CANCELLED,1126.54
AA1756,2026-11-22,AA,ON_TIME,1345.92
UA6684,2026-11-25,UA,DELAYED,1305.63
AA8429,2026-11-30,AA,DELAYED,1187.19
UA6079,2026-11-25,UA,CANCELLED,663.93
AA7207,2026-11-21,AA,CANCELLED,825.79
AA7299,2026-11-19,AA,DELAYED,1011.14
UA9951,2026-11-28,UA,DELAYED,345.44
UA3604,2026-11-25,UA,ON_TIME,695.85
AA9446,2026-11-06,AA,CANCELLED,264.39
DL347,2026-11-23,DL,ON_TIME,422.66
UA7255,2026-11-29,UA,ON_TIME,1295.06
SW6501,2026-11-22,SW,ON_TIME,285.26
SW2067,2026-11-21,SW,DELAYED,449.6
UA8613,2026-11-24,UA,DELAYED,439.16
AA6902,2026-11-24,AA,DELAYED,792.93
DL7169,2026-11-27,DL,ON_TIME,162.69
UA5752,2026-11-10,UA,DELAYED,106.31
UA9125,2026-11-06,UA,ON_TIME,351.37
DL1135,2026-11-20,DL,DELAYED,446.92
AA787,2026-11-15,AA,ON_TIME,1311.54
DL3242,2026-11-21,DL,DELAYED,979.2
SW4684,2026-11-22,SW,CANCELLED,723.98
DL6474,2026-11-01,DL,DELAYED,1235.37
UA3929,2026-11-25,UA,DELAYED,1378.31
UA8867,2026-11-17,UA,CANCELLED,215.98
SW5454,2026-11-06,SW,CANCELLED,698.5
AA8843,2026-11-05,AA,CANCELLED,151.34
AA2915,2026-11-11,AA,DELAYED,455.72
SW1950,2026-11-18,SW,DELAYED,1141.64
AA1599,2026-11-09,AA,CANCELLED,130.61
DL8885,2026-11-22,DL,ON_TIME,535.06
AA583,2026-11-17,AA,DELAYED,1115.96
SW9350,2026-11-21,SW,ON_TIME,999.18
SW4916,2026-11-16,SW,DELAYED,868.73
SW7149,2026-11-30,SW,ON_TIME,1492.2
SW3639,2026-11-08,SW,DELAYED,1386.03
,2026-11-26,DL,ON_TIME,1209.63
UA6669,2026-11-03,UA,ON_TIME,710.27
AA3845,2026-11-25,AA,CANCELLED,1009.58
DL5155,2026-11-05,DL,DELAYED,1183.71
UA9211,2026-11-20,UA,ON_TIME,899.02
UA3926,2026-11-06,UA,CANCELLED,1123.02
AA6890,2026-11-25,AA,DELAYED,1245.76
UA9229,2026-11-06,UA,CANCELLED,377.85
DL1957,2026-11-15,DL,ON_TIME,608.01
UA8113,2026-11-19,UA,ON_TIME,686.98
AA5870,2026-11-04,AA,DELAYED,776.16
UA8411,2026-11-23,UA,CANCELLED,438.03
UA4170,2026-11-24,UA,DELAYED,1016.2
AA5588,2026-11-20,AA,DELAYED,832.38
AA1639,2026-11-24,AA,ON_TIME,1186.65
DL9855,2026-11-21,DL,CANCELLED,1006.15
SW5181,2026-11-24,SW,DELAYED,954.07
SW1917,2026-11-12,SW,CANCELLED,1020.92
AA5704,2026-11-20,AA,CANCELLED,1328.75
SW6000,2026-11-19,SW,CANCELLED,860.6
AA3653,2026-11-10,AA,CANCELLED,1484.9
AA4968,2026-11-28,AA,DELAYED,1069.11
SW5709,2026-11-20,SW,DELAYED,1220.86
DL9931,2026-11-24,DL,DELAYED,1166.02
AA3712,2026-11-16,AA,CANCELLED,1352.39
AA7531,2026-11-07,AA,CANCELLED,1334.69
SW2936,2026-11-26,SW,ON_TIME,1284.82
SW677,2026-11-29,SW,DELAYED,284.75
DL1075,2026-11-30,DL,DELAYED,889.4
DL9746,2026-11-08,DL,CANCELLED,1364.67
AA3647,2026-11-18,AA,ON_TIME,ERROR_TEXT
DL7731,2026-11-04,DL,CANCELLED,1382.43
SW7823,2026-11-21,SW,DELAYED,841.12
DL6604,2026-11-27,DL,DELAYED,1073.26
SW4611,2026-11-09,SW,DELAYED,962.72
DL5954,2026-11-13,DL,CANCELLED,1255.5
UA8690,2026-11-05,UA,DELAYED,1357.56
AA2615,2026-11-14,AA,ON_TIME,218.72
SW6841,2026-11-13,SW,ON_TIME,485.9
UA7136,2026-11-23,UA,CANCELLED,1236.39
UA3938,2026-11-25,UA,ON_TIME,679.58
UA9466,2026-11-26,UA,ON_TIME,377.26
DL5261,2026-11-26,DL,ON_TIME,479.02
AA4894,2026-11-14,AA,ON_TIME,303.75
SW5268,2026-11-25,SW,CANCELLED,907.06
DL2033,2026-11-26,DL,ON_TIME,679.9
UA8533,2026-11-11,UA,CANCELLED,1011.62
DL2370,2026-11-21,DL,ON_TIME,889.67
UA1754,2026-11-15,UA,CANCELLED,440.08
UA2571,2026-11-26,UA,ON_TIME,579.29
AA4985,2026-11-17,AA,CANCELLED,1063.55
SW3061,2026-11-08,SW,CANCELLED,624.71
UA7891,2026-11-11,UA,DELAYED,599.53
SW1353,2026-11-30,SW,ON_TIME,764.85
UA1187,2026-11-09,UA,DELAYED,1082.21
UA8733,2026-11-03,UA,ON_TIME,ERROR_TEXT
SW7300,2026-11-22,SW,DELAYED,795.96
DL1388,2026-11-09,DL,DELAYED,648.57
AA3581,2026-11-21,AA,DELAYED,278.09
DL1450,2026-11-11,DL,DELAYED,508.32
AA3361,2026-11-12,AA,CANCELLED,919.89
AA7136,2026-11-15,AA,CANCELLED,1346.15
SW7766,2026-11-26,SW,DELAYED,814.62
SW1971,2026-11-10,SW,ON_TIME,1274.89
SW1313,2026-11-09,SW,CANCELLED,1451.99
SW1532,2026-11-22,SW,DELAYED,1408.09
SW2239,2026-11-24,SW,ON_TIME,1249.96
UA3084,2026-11-16,UA,DELAYED,413.83
AA2335,2026-11-27,AA,DELAYED,1111.91
SW102,2026-11-23,SW,DELAYED,1439.89
DL7182,2026-11-26,DL,ON_TIME,661.7
UA1167,2026-11-28,UA,ON_TIME,856.28
DL2492,2026-11-14,DL,CANCELLED,839.92
SW3095,2026-11-25,SW,DELAYED,756.21
SW7207,2026-11-05,SW,DELAYED,1497.82
AA2704,2026-11-19,AA,CANCELLED,1337.61
AA8023,2026-11-27,AA,DELAYED,119.2
DL5330,2026-11-06,DL,ON_TIME,189.47
AA5882,2026-11-19,AA,ON_TIME,747.24
DL4451,2026-11-30,DL,ON_TIME,238.99
SW7768,2026-11-28,SW,ON_TIME,861.03
SW9282,2026-11-24,SW,ON_TIME,739.52
UA8526,2026-11-23,UA,CANCELLED,1041.17
UA9616,2026-11-13,UA,ON_TIME,1011.59
UA2992,2026-11-10,UA,CANCELLED,348.21
UA9833,2026-11-16,UA,CANCELLED,485.08
SW8782,2026-11-01,SW,DELAYED,879.17
UA6968,2026-11-18,UA,CANCELLED,1073.47
AA912,2026-11-26,AA,CANCELLED,815.77
AA2616,2026-11-16,AA,ON_TIME,1247.59
DL4605,2026-11-29,DL,CANCELLED,608.97
UA3169,2026-11-08,UA,CANCELLED,533.07
SW6393,2026-11-22,SW,ON_TIME,254.59
DL7494,2026-11-03,DL,ON_TIME,260.33
UA5923,2026-11-26,UA,ON_TIME,1249.76
SW7200,2026-11-07,SW,DELAYED,989.13
SW8904,2026-11-22,SW,CANCELLED,175.59
AA8865,2026-11-06,AA,ON_TIME,1315.43
UA5560,2026-11-29,UA,DELAYED,1474.77
DL2722,2026-11-26,DL,ON_TIME,695.08
UA589,2026-11-06,UA,CANCELLED,727.08
AA959,2026-11-07,AA,ON_TIME,1398.69
UA2979,2026-11-20,UA,CANCELLED,1202.45
DL1206,2026-11-23,DL,DELAYED,663.84
DL1184,2026-11-01,DL,DELAYED,204.73
SW425,2026-11-17,SW,ON_TIME,1338.47
DL2581,2026-11-03,DL,CANCELLED,1316.19
AA6853,2026-11-12,AA,ON_TIME,1463.56
AA720,2026-11-11,AA,ON_TIME,1337.59
UA1337,2026-11-22,UA,DELAYED,1494.2
UA3930,2026-11-05,UA,DELAYED,899.94
DL4124,2026-11-11,DL,DELAYED,1358.7
DL1005,2026-11-11,DL,ON_TIME,1351.5
UA7452,2026-11-14,UA,ON_TIME,1184.85
SW6596,2026-11-20,SW,DELAYED,937.99
DL9786,2026-11-17,DL,ON_TIME,687.17
SW4560,2026-11-12,SW,ON_TIME,1355.71
UA4107,2026-11-19,UA,DELAYED,448.24
UA1924,2026-11-24,UA,ON_TIME,ERROR_TEXT
AA9945,2026-11-26,AA,DELAYED,349.97
UA4034,2026-11-15,UA,DELAYED,672.01
AA1770,2026-11-28,AA,CANCELLED,403.25
DL8131,2026-11-21,DL,DELAYED,332.43
UA3541,2026-11-14,UA,DELAYED,699.22
UA8935,2026-11-07,UA,DELAYED,1458.47
SW7981,2026-11-23,SW,DELAYED,1265.76
UA2750,2026-11-01,UA,DELAYED,1327.83
DL4298,2026-11-09,DL,ON_TIME,297.34
AA376,2026-11-01,AA,CANCELLED,375.66
UA1602,2026-11-23,UA,DELAYED,318.2
AA6626,2026-11-16,AA,DELAYED,643.13
UA2719,2026-11-02,UA,ON_TIME,463.72
UA8410,2026-11-01,UA,DELAYED,318.74
UA9548,2026-11-10,UA,DELAYED,1279.9
SW4503,2026-11-01,SW,ON_TIME,176.09
UA8143,2026-11-12,UA,CANCELLED,654.2
AA5193,2026-11-21,AA,ON_TIME,751.38
AA6697,2026-11-26,AA,CANCELLED,1310.08
UA4871,2026-11-25,UA,DELAYED,720.38
UA2451,2026-11-15,UA,ON_TIME,1121.87
SW8899,2026-11-07,SW,DELAYED,1389.98
SW3661,2026-11-02,SW,DELAYED,568.28
UA5632,2026-11-26,UA,DELAYED,299.13
SW3124,2026-11-30,SW,DELAYED,1293.93
SW4410,2026-11-04,SW,DELAYED,332.94
DL9362,2026-11-14,DL,ON_TIME,1166.33
DL4804,2026-11-13,DL,CANCELLED,1231.62
AA1122,2026-11-05,AA,CANCELLED,1391.78
UA816,2026-11-01,UA,ON_TIME,797.77
AA3601,2026-11-23,AA,ON_TIME,324.84
UA8644,2026-11-14,UA,ON_TIME,236.54
UA4084,2026-11-30,UA,ON_TIME,1430.93
UA7202,2026-11-07,UA,ON_TIME,1417.33
AA9828,2026-11-30,AA,DELAYED,741.33
UA1591,2026-11-15,UA,CANCELLED,337.28
UA5431,2026-11-18,UA,ON_TIME,249.24
UA4079,2026-11-27,UA,CANCELLED,416.95
SW6206,2026-11-18,SW,CANCELLED,855.75
SW2460,2026-11-28,SW,CANCELLED,505.11
DL6049,2026-11-03,DL,ON_TIME,639.45
SW5924,2026-11-24,SW,DELAYED,ERROR_TEXT
AA1014,2026-11-24,AA,CANCELLED,202.84
SW9641,2026-11-30,SW,ON_TIME,1041.31
SW9755,2026-11-20,SW,CANCELLED,1446.88
UA9635,2026-11-25,UA,DELAYED,1139.67
SW6728,2026-11-22,SW,CANCELLED,983.11
SW971,2026-11-25,SW,ON_TIME,132.72
AA2615,2026-11-19,AA,DELAYED,745.83
UA8042,2026-11-16,UA,CANCELLED,1084.06
AA8256,2026-11-27,AA,CANCELLED,1217.62
UA3202,2026-11-05,UA,CANCELLED,1463.35
AA2103,2026-11-14,AA,ON_TIME,1080.53
SW4257,2026-11-21,SW,ON_TIME,786.0
AA5356,2026-11-21,AA,DELAYED,625.8
SW2300,2026-11-13,SW,DELAYED,720.96
AA2062,2026-11-21,AA,ON_TIME,1286.9
SW9665,2026-11-25,SW,ON_TIME,781.44
DL1980,2026-11-28,DL,DELAYED,1183.01
AA1959,2026-11-03,AA,CANCELLED,265.12
SW5079,2026-11-28,SW,ON_TIME,1488.63
UA6101,2026-11-04,UA,ON_TIME,1213.9
DL9988,2026-11-06,DL,DELAYED,1426.54
AA2792,2026-11-16,AA,CANCELLED,989.19
UA7446,2026-11-30,UA,CANCELLED,165.36
SW7316,2026-11-14,SW,DELAYED,770.01
SW3480,2026-11-29,SW,DELAYED,676.14
UA2061,2026-11-08,UA,ON_TIME,776.42
AA3468,2026-11-06,AA,DELAYED,328.64
SW2884,2026-11-01,SW,CANCELLED,1425.49
DL6153,2026-11-11,DL,CANCELLED,518.6
UA8614,2026-11-11,UA,DELAYED,1294.68
UA6006,2026-11-17,UA,DELAYED,401.18
AA3745,2026-11-20,AA,CANCELLED,1220.03
AA9161,2026-11-06,AA,DELAYED,1118.54
UA2846,2026-11-14,UA,ON_TIME,242.09
DL4939,2026-11-09,DL,ON_TIME,996.87
SW1270,2026-11-27,SW,ON_TIME,323.01
SW3338,2026-11-15,SW,DELAYED,1371.56
SW4776,2026-11-09,SW,CANCELLED,789.6
AA670,2026-11-20,AA,ON_TIME,549.66
AA1580,2026-11-11,AA,DELAYED,1114.77
SW4211,2026-11-22,SW,ON_TIME,202.85
UA3813,2026-11-26,UA,CANCELLED,1217.14
UA9592,2026-11-10,UA,CANCELLED,363.47
DL1443,2026-11-22,DL,CANCELLED,310.65
AA7824,2026-11-19,AA,CANCELLED,838.33
UA6250,2026-11-30,UA,DELAYED,1487.66
UA7049,2026-11-12,UA,CANCELLED,921.27
DL8162,2026-11-18,DL,CANCELLED,1478.79
AA2431,2026-11-03,AA,CANCELLED,445.1
DL1304,2026-11-26,DL,CANCELLED,1040.05
DL6247,2026-11-07,DL,CANCELLED,449.88
SW2656,2026-11-14,SW,CANCELLED,656.34
DL227,2026-11-11,DL,CANCELLED,323.38
AA3937,2026-11-02,AA,CANCELLED,1005.41
AA831,2026-11-23,AA,ON_TIME,746.1
DL558,2026-11-10,DL,ON_TIME,912.15
UA2293,2026-11-14,UA,ON_TIME,1431.74
UA5782,2026-11-24,UA,DELAYED,201.07
SW8935,2026-11-01,SW,ON_TIME,759.92
SW7224,2026-11-28,SW,DELAYED,869.5
DL3655,2026-11-21,DL,ON_TIME,832.79
SW5275,2026-11-13,SW,ON_TIME,876.02
SW7831,2026-11-05,SW,ON_TIME,249.28
DL7055,2026-11-23,DL,CANCELLED,836.15
AA596,2026-11-22,AA,DELAYED,1495.21
DL3175,2026-11-18,DL,ON_TIME,134.28
DL760,2026-11-08,DL,ON_TIME,1252.73
SW944,2026-11-18,SW,CANCELLED,106.55
DL9055,2026-11-30,DL,ON_TIME,739.77
UA1183,2026-11-09,UA,ON_TIME,1346.7
UA5445,2026-11-01,UA,CANCELLED,1136.54
SW7916,2026-11-25,SW,ON_TIME,429.74
UA5326,2026-11-28,UA,CANCELLED,664.0
AA7428,2026-11-24,AA,DELAYED,290.31
SW9338,2026-11-27,SW,ON_TIME,1412.13
AA4844,2026-11-09,AA,DELAYED,228.68
DL5685,2026-11-26,DL,ON_TIME,766.58
DL261,2026-11-04,DL,DELAYED,113.94
DL4217,2026-11-07,DL,CANCELLED,575.26
DL6513,2026-11-28,DL,CANCELLED,1250.34
AA887,2026-11-06,AA,ON_TIME,110.73
SW3029,2026-11-19,SW,ON_TIME,295.14
